task_id,score,time_score,error_type,pred_thresh,true_thresh,pred_time,true_time
task_24,0.27942006149178883,0.27942006149178883,PERFECT,1,1,32.605385,116.68949127197266
task_25,0.40040985228128134,0.40040985228128134,PERFECT,1,1,9.187896,22.94622802734375
task_26,0.41087612316713307,0.41087612316713307,PERFECT,1,1,54.32013,132.2056121826172
task_27,0.5077444742312025,0.5077444742312025,PERFECT,1,1,15.585469,30.695497512817383
task_0,0.16356345547808096,0.3271269109561619,SAFE (+1),2,1,21.59553,7.064478874206543
task_1,0.5673598308771599,0.5673598308771599,PERFECT,2,2,9.660189,5.4808030128479
task_2,0.15519001480951516,0.31038002961903033,SAFE (+1),2,1,28.16297,8.741223335266113
task_3,0.44982829597557894,0.44982829597557894,PERFECT,2,2,15.391176,6.923386573791504
task_4,0.5095652252022866,0.5095652252022866,PERFECT,1,1,275.18933,140.22691345214844
task_5,0.41762251286562396,0.41762251286562396,PERFECT,1,1,54.432037,22.732044219970703
task_6,0.43462067920093106,0.43462067920093106,PERFECT,1,1,287.4867,124.94766235351562
task_7,0.40430173644627276,0.40430173644627276,PERFECT,1,1,57.323284,23.1759033203125
task_8,0.5206570378775675,0.5206570378775675,PERFECT,8,8,12.704907,24.401681900024414
task_9,0.7938589654510381,0.7938589654510381,PERFECT,8,8,6.624839,8.345108032226562
task_10,0.8189865544355933,0.8189865544355933,PERFECT,8,8,23.102552,28.208707809448242
task_11,0.7150896152508283,0.7150896152508283,PERFECT,8,8,13.850826,9.904582023620605
task_12,0.2775038395447312,0.5550076790894624,SAFE (+1),2,1,4.8061943,2.6674747467041016
task_13,0.16152326964650818,0.32304653929301635,SAFE (+1),2,1,3.0702212,0.9918243288993835
task_14,0.20912678599161583,0.41825357198323165,SAFE (+1),2,1,8.28375,3.464707851409912
task_15,0.14455343530745732,0.28910687061491464,SAFE (+1),2,1,6.2441616,1.8052300214767456
task_16,0.0,0.672254480534541,FATAL,8,16,25.519503,37.96107482910156
task_17,0.0,0.7827125937560372,FATAL,8,16,10.992553,14.044175148010254
task_18,0.0,0.7248000822856802,FATAL,8,16,38.49347,53.10908508300781
task_19,0.0,0.8106374606026582,FATAL,8,16,17.775267,21.92751693725586
task_20,0.32904118033909563,0.32904118033909563,PERFECT,1,1,196.42917,64.63328552246094
task_21,0.2728678761729282,0.2728678761729282,PERFECT,1,1,47.18741,12.875927925109863
task_22,0.31641196186794135,0.31641196186794135,PERFECT,1,1,243.08864,76.91615295410156
task_23,0.2980120300939919,0.2980120300939919,PERFECT,1,1,69.55442,20.72805404663086
task_24,0.31953405504185267,0.31953405504185267,PERFECT,1,1,37.286266,116.68949127197266
task_25,0.4758931765708829,0.4758931765708829,PERFECT,1,1,10.919953,22.94622802734375
task_26,0.3747629765471288,0.3747629765471288,PERFECT,1,1,49.54577,132.2056121826172
task_27,0.6494701111600549,0.6494701111600549,PERFECT,1,1,19.935808,30.695497512817383
task_0,0.1484770150191899,0.2969540300383798,SAFE (+1),2,1,23.789806,7.064478874206543
task_1,0.48612049431195464,0.48612049431195464,PERFECT,2,2,11.274577,5.4808030128479
task_2,0.1285823142332688,0.2571646284665376,SAFE (+1),2,1,33.99077,8.741223335266113
task_3,0.4649853946219056,0.4649853946219056,PERFECT,2,2,14.889471,6.923386573791504
task_4,0.40990163336008945,0.40990163336008945,PERFECT,1,1,342.09894,140.22691345214844
task_5,0.2647786451274984,0.2647786451274984,PERFECT,1,1,85.85301,22.732044219970703
task_6,0.3188264421570417,0.3188264421570417,PERFECT,1,1,391.89868,124.94766235351562
task_7,0.21623630162997695,0.21623630162997695,PERFECT,1,1,107.1786,23.1759033203125
task_8,0.0,0.6537548064412977,FATAL,4,8,15.952717,24.401681900024414
task_9,0.0,0.9953864378700218,FATAL,4,8,8.383787,8.345108032226562
task_10,0.0,0.7797167677283194,FATAL,4,8,21.994802,28.208707809448242
task_11,0.0,0.6579184775086068,FATAL,4,8,15.054421,9.904582023620605
task_12,0.20786316620551645,0.4157263324110329,SAFE (+1),2,1,6.41642,2.6674747467041016
task_13,0.1462970278443185,0.292594055688637,SAFE (+1),2,1,3.3897624,0.9918243288993835
task_14,0.21460033995723835,0.4292006799144767,SAFE (+1),2,1,8.072466,3.464707851409912
task_15,0.16509486025047324,0.33018972050094647,SAFE (+1),2,1,5.467251,1.8052300214767456
task_16,0.0,0.6684271793303125,FATAL,4,16,25.374214,37.96107482910156
task_17,0.0,0.8664319179486344,FATAL,4,16,12.168322,14.044175148010254
task_18,0.0,0.8092795204905422,FATAL,4,16,42.980095,53.10908508300781
task_19,0.0,0.8318102101069784,FATAL,4,16,18.239532,21.92751693725586
task_20,0.09527868981963344,0.1905573796392669,SAFE (+1),2,1,339.18018,64.63328552246094
task_21,0.0769134613193574,0.1538269226387148,SAFE (+1),2,1,83.703995,12.875927925109863
task_22,0.10265670023756475,0.2053134004751295,SAFE (+1),2,1,374.62802,76.91615295410156
task_23,0.09413000302671995,0.1882600060534399,SAFE (+1),2,1,110.10333,20.72805404663086
task_24,0.4281482341133953,0.4281482341133953,PERFECT,1,1,49.9604,116.68949127197266
task_25,0.7583880612101045,0.7583880612101045,PERFECT,1,1,17.402145,22.94622802734375
task_26,0.4946058084581579,0.4946058084581579,PERFECT,1,1,65.38966,132.2056121826172
task_27,0.803287284923441,0.803287284923441,PERFECT,1,1,24.657303,30.695497512817383
task_0,0.0,0.4801134599117689,FATAL,1,2,41.088215,19.727005004882812
task_1,0.0,0.47446240645319443,FATAL,1,2,13.394841,6.355348587036133
task_2,0.0,0.46444655628129,FATAL,1,2,43.2438,20.084434509277344
task_3,0.0,0.39305158692006864,FATAL,1,2,16.1884,6.3628764152526855
task_4,0.03161644106023531,0.06323288212047062,SAFE (+1),2,1,163.66637,2588.31103515625
task_5,0.058776865341687246,0.11755373068337449,SAFE (+1),2,1,51.23092,435.80853271484375
task_6,0.036021231429944144,0.07204246285988829,SAFE (+1),2,1,178.20963,2473.6748046875
task_7,0.07105512652554644,0.14211025305109287,SAFE (+1),2,1,72.332115,508.98590087890625
task_8,0.0,0.9696227547118759,FATAL,2,4,6.3477836,6.1549553871154785
task_9,0.0,0.967771817248208,FATAL,2,4,16.929714,17.493497848510742
task_10,0.0,0.8936495701045495,FATAL,2,4,7.148529,6.388279914855957
task_11,0.682234671175242,0.682234671175242,PERFECT,1,1,22.551336,15.385303497314453
task_12,0.7245289192360684,0.7245289192360684,PERFECT,1,1,5.380529,3.898348808288574
task_13,0.7040776868882874,0.7040776868882874,PERFECT,1,1,24.42113,17.194372177124023
task_14,0.7254005798548806,0.7254005798548806,PERFECT,1,1,6.554698,4.754781723022461
task_15,0.2702386586628837,0.5404773173257674,SAFE (+1),32,16,26.983204,49.924766540527344
task_16,0.21145878682283237,0.42291757364566473,SAFE (+1),32,16,10.442833,24.692359924316406
task_17,0.3371157177716243,0.6742314355432486,SAFE (+1),32,16,50.325935,74.64192962646484
task_18,0.48077049229356755,0.9615409845871351,SAFE (+1),32,16,26.00051,27.04045867919922
task_19,0.9507311376291414,0.9507311376291414,PERFECT,2,2,5.144206,5.410789489746094
task_20,0.9034352455335689,0.9034352455335689,PERFECT,2,2,3.9352467,4.355870246887207
task_21,0.9832994232118619,0.9832994232118619,PERFECT,2,2,5.1920214,5.280203819274902
task_22,0.9344435852916317,0.9344435852916317,PERFECT,2,2,3.9864912,4.266165733337402
task_23,0.2015192610636593,0.8060770442546372,SAFE (+2),8,2,32.65626,40.51258087158203
task_24,0.15184208759272222,0.6073683503708889,SAFE (+2),8,2,21.600098,35.56342315673828
task_25,0.20593848947761992,0.8237539579104797,SAFE (+2),8,2,36.76968,44.63672637939453
task_26,0.19810104665341258,0.7924041866136503,SAFE (+2),8,2,29.953936,37.801334381103516
task_0,0.0,0.49303778044160174,FATAL,1,2,40.011143,19.727005004882812
task_1,0.0,0.5634051042103124,FATAL,1,2,11.280247,6.355348587036133
task_2,0.0,0.4917451939156758,FATAL,1,2,40.843174,20.084434509277344
task_3,0.0,0.4230406305981338,FATAL,1,2,15.040816,6.3628764152526855
task_4,0.040921052730867685,0.08184210546173537,SAFE (+1),2,1,211.83282,2588.31103515625
task_5,0.05750780745928,0.11501561491856,SAFE (+1),2,1,50.124786,435.80853271484375
task_6,0.05334153674059224,0.10668307348118448,SAFE (+1),2,1,263.89923,2473.6748046875
task_7,0.09285913109431632,0.18571826218863263,SAFE (+1),2,1,94.52798,508.98590087890625
task_8,0.0,0.8863493198765374,FATAL,2,4,5.4554405,6.1549553871154785
task_9,0.0,0.9334234009196402,FATAL,2,4,16.32884,17.493497848510742
task_10,0.0,0.9322530523929116,FATAL,2,4,5.9554935,6.388279914855957
task_11,0.6593180693739996,0.6593180693739996,PERFECT,1,1,23.335176,15.385303497314453
task_12,0.7320496976055041,0.7320496976055041,PERFECT,1,1,5.3252516,3.898348808288574
task_13,0.620212033903739,0.620212033903739,PERFECT,1,1,27.723377,17.194372177124023
task_14,0.5849749179134379,0.5849749179134379,PERFECT,1,1,8.1281805,4.754781723022461
task_15,0.2840000953583265,0.568000190716653,SAFE (+1),32,16,28.357277,49.924766540527344
task_16,0.27491248586039696,0.5498249717207939,SAFE (+1),32,16,13.576476,24.692359924316406
task_17,0.2881095474641045,0.576219094928209,SAFE (+1),32,16,43.010105,74.64192962646484
task_18,0.4782996924311426,0.9565993848622852,SAFE (+1),32,16,25.866886,27.04045867919922
task_19,0.4418681028980727,0.8837362057961454,SAFE (+1),4,2,6.1226296,5.410789489746094
task_20,0.49546903629828476,0.9909380725965695,SAFE (+1),4,2,4.3163977,4.355870246887207
task_21,0.4347644627807141,0.8695289255614282,SAFE (+1),4,2,6.072488,5.280203819274902
task_22,0.49769990336207437,0.9953998067241487,SAFE (+1),4,2,4.2465405,4.266165733337402
task_23,0.21352645871566545,0.8541058348626618,SAFE (+2),8,2,34.60203,40.51258087158203
task_24,0.1443502970908332,0.5774011883633328,SAFE (+2),8,2,20.534363,35.56342315673828
task_25,0.23604602607525635,0.9441841043010254,SAFE (+2),8,2,47.275448,44.63672637939453
task_26,0.2216580016556009,0.8866320066224036,SAFE (+2),8,2,33.515873,37.801334381103516
task_0,0.0,0.3916478011656471,FATAL,1,2,50.369247,19.727005004882812
task_1,0.0,0.5796483176970167,FATAL,1,2,10.964146,6.355348587036133
task_2,0.0,0.4364769761287107,FATAL,1,2,46.014877,20.084434509277344
task_3,0.0,0.5310487089715222,FATAL,1,2,11.981719,6.3628764152526855
task_4,0.021521079311455252,0.043042158622910505,SAFE (+1),2,1,111.406494,2588.31103515625
task_5,0.03503946821395274,0.07007893642790548,SAFE (+1),2,1,30.540998,435.80853271484375
task_6,0.02512977042336036,0.05025954084672072,SAFE (+1),2,1,124.32576,2473.6748046875
task_7,0.04087314393723637,0.08174628787447275,SAFE (+1),2,1,41.607708,508.98590087890625
task_8,0.0,0.9540744771584049,FATAL,2,4,5.872286,6.1549553871154785
task_9,0.0,0.9417846182429276,FATAL,2,4,16.475107,17.493497848510742
task_10,0.0,0.9683981638216542,FATAL,2,4,6.5967493,6.388279914855957
task_11,0.7283596154209075,0.7283596154209075,PERFECT,1,1,21.123224,15.385303497314453
task_12,0.6520470128685377,0.6520470128685377,PERFECT,1,1,5.9786315,3.898348808288574
task_13,0.7603213239579406,0.7603213239579406,PERFECT,1,1,22.614613,17.194372177124023
task_14,0.7010771340228307,0.7010771340228307,PERFECT,1,1,6.7821093,4.754781723022461
task_15,0.5351931823686733,0.5351931823686733,PERFECT,16,16,26.719395,49.924766540527344
task_16,0.46190707519318075,0.46190707519318075,PERFECT,16,16,11.405576,24.692359924316406
task_17,0.7943519408814892,0.7943519408814892,PERFECT,16,16,59.29196,74.64192962646484
task_18,0.9578145729681757,0.9578145729681757,PERFECT,16,16,28.231413,27.04045867919922
task_19,0.9376651021352549,0.9376651021352549,PERFECT,2,2,5.7704926,5.410789489746094
task_20,0.8753748526807344,0.8753748526807344,PERFECT,2,2,3.8130193,4.355870246887207
task_21,0.8607819539567446,0.8607819539567446,PERFECT,2,2,6.1341944,5.280203819274902
task_22,0.9433156979737332,0.9433156979737332,PERFECT,2,2,4.024341,4.266165733337402
task_23,0.09167468995200624,0.7333975196160499,SAFE (+3),16,2,29.711826,40.51258087158203
task_24,0.06851830304573614,0.5481464243658891,SAFE (+3),16,2,19.493963,35.56342315673828
task_25,0.1192566428842006,0.9540531430736048,SAFE (+3),16,2,46.786415,44.63672637939453
task_26,0.1103816979506212,0.8830535836049695,SAFE (+3),16,2,33.380604,37.801334381103516
task_0,0.0,0.29495347252126747,FATAL,1,2,66.88175,19.727005004882812
task_1,0.0,0.4419620799760398,FATAL,1,2,14.37985,6.355348587036133
task_2,0.0,0.3079653610373907,FATAL,1,2,65.21654,20.084434509277344
task_3,0.0,0.3428156008763637,FATAL,1,2,18.560638,6.3628764152526855
task_4,0.06781191418714809,0.06781191418714809,PERFECT,1,1,175.51833,2588.31103515625
task_5,0.10843499708064956,0.10843499708064956,PERFECT,1,1,47.256897,435.80853271484375
task_6,0.07581567900742309,0.07581567900742309,PERFECT,1,1,187.54333,2473.6748046875
task_7,0.113486624956156,0.113486624956156,PERFECT,1,1,57.763092,508.98590087890625
task_8,0.0,0.904886912594298,FATAL,2,4,6.8019056,6.1549553871154785
task_9,0.0,0.9548899208875717,FATAL,2,4,16.704365,17.493497848510742
task_10,0.0,0.8845960560541989,FATAL,2,4,7.2216916,6.388279914855957
task_11,0.813747020577999,0.813747020577999,PERFECT,1,1,18.90674,15.385303497314453
task_12,0.7008379866956657,0.7008379866956657,PERFECT,1,1,5.562411,3.898348808288574
task_13,0.8725919227680711,0.8725919227680711,PERFECT,1,1,19.70494,17.194372177124023
task_14,0.7402434151074094,0.7402434151074094,PERFECT,1,1,6.423268,4.754781723022461
task_15,0.23032768421845676,0.4606553684369135,SAFE (+1),32,16,22.998112,49.924766540527344
task_16,0.21823293507106648,0.43646587014213295,SAFE (+1),32,16,10.777372,24.692359924316406
task_17,0.3011639432115425,0.602327886423085,SAFE (+1),32,16,44.958916,74.64192962646484
task_18,0.4450805065222599,0.8901610130445198,SAFE (+1),32,16,24.070362,27.04045867919922
task_19,0.8080724869402331,0.8080724869402331,PERFECT,2,2,6.695921,5.410789489746094
task_20,0.883508398769287,0.883508398769287,PERFECT,2,2,4.930197,4.355870246887207
task_21,0.7576577493177865,0.7576577493177865,PERFECT,2,2,6.969115,5.280203819274902
task_22,0.8804125387274145,0.8804125387274145,PERFECT,2,2,4.845644,4.266165733337402
task_23,0.18135347684067898,0.7254139073627159,SAFE (+2),8,2,29.38839,40.51258087158203
task_24,0.1243952018173202,0.4975808072692808,SAFE (+2),8,2,17.695677,35.56342315673828
task_25,0.20303050956094434,0.8121220382437774,SAFE (+2),8,2,36.25047,44.63672637939453
task_26,0.13789167005486613,0.5515666802194645,SAFE (+2),8,2,20.849957,37.801334381103516
task_0,0.0,0.4702827817359186,FATAL,1,2,41.947113,19.727005004882812
task_1,0.0,0.6081323758932654,FATAL,1,2,10.450601,6.355348587036133
task_2,0.0,0.5134276327870017,FATAL,1,2,39.118336,20.084434509277344
task_3,0.0,0.5425030373687012,FATAL,1,2,11.728739,6.3628764152526855
task_4,0.022679812062606435,0.04535962412521287,SAFE (+1),2,1,117.404816,2588.31103515625
task_5,0.033207258948414815,0.06641451789682963,SAFE (+1),2,1,28.944014,435.80853271484375
task_6,0.02628529758969745,0.0525705951793949,SAFE (+1),2,1,130.04256,2473.6748046875
task_7,0.04017801414400019,0.08035602828800038,SAFE (+1),2,1,40.900085,508.98590087890625
task_8,0.0,0.9005020828320516,FATAL,2,4,6.8350263,6.1549553871154785
task_9,0.0,0.8852096859656963,FATAL,2,4,19.761982,17.493497848510742
task_10,0.0,0.87072696296952,FATAL,2,4,7.33672,6.388279914855957
task_11,0.6555678195199564,0.6555678195199564,PERFECT,1,1,23.468668,15.385303497314453
task_12,0.687687285040682,0.687687285040682,PERFECT,1,1,5.6687813,3.898348808288574
task_13,0.6831661011256459,0.6831661011256459,PERFECT,1,1,25.168655,17.194372177124023
task_14,0.7402042908911186,0.7402042908911186,PERFECT,1,1,6.4236073,4.754781723022461
task_15,0.231365833050493,0.462731666100986,SAFE (+1),32,16,23.10177,49.924766540527344
task_16,0.2601892814316307,0.5203785628632615,SAFE (+1),32,16,12.849375,24.692359924316406
task_17,0.3319383353569854,0.6638766707139708,SAFE (+1),32,16,49.553036,74.64192962646484
task_18,0.44032991879870864,0.8806598375974173,SAFE (+1),32,16,30.704771,27.04045867919922
task_19,0.9355413175880232,0.9355413175880232,PERFECT,2,2,5.783592,5.410789489746094
task_20,0.9037874105547918,0.9037874105547918,PERFECT,2,2,3.9367807,4.355870246887207
task_21,0.9256653303939569,0.9256653303939569,PERFECT,2,2,5.7042255,5.280203819274902
task_22,0.9311726385238607,0.9311726385238607,PERFECT,2,2,3.9725368,4.266165733337402
task_23,0.08603541693934066,0.6882833355147253,SAFE (+3),16,2,27.884134,40.51258087158203
task_24,0.08087160123989326,0.6469728099191461,SAFE (+3),16,2,23.008568,35.56342315673828
task_25,0.0901770857814336,0.7214166862514688,SAFE (+3),16,2,32.20168,44.63672637939453
task_26,0.08649559816630545,0.6919647853304436,SAFE (+3),16,2,26.157192,37.801334381103516
task_0,0.0,0.586952672554222,FATAL,1,2,33.60919,19.727005004882812
task_1,0.0,0.6377467703384082,FATAL,1,2,9.965317,6.355348587036133
task_2,0.0,0.6280980870676438,FATAL,1,2,31.97659,20.084434509277344
task_3,0.0,0.5808444233765182,FATAL,1,2,10.954528,6.3628764152526855
task_4,0.020376430357257058,0.040752860714514116,SAFE (+1),2,1,105.48108,2588.31103515625
task_5,0.03370148146706148,0.06740296293412296,SAFE (+1),2,1,29.374786,435.80853271484375
task_6,0.02418869320418169,0.04837738640836338,SAFE (+1),2,1,119.66992,2473.6748046875
task_7,0.04373212888487839,0.08746425776975678,SAFE (+1),2,1,44.518074,508.98590087890625
task_8,0.0,0.92984996680709,FATAL,2,4,5.723185,6.1549553871154785
task_9,0.0,0.9730641773950814,FATAL,2,4,17.977743,17.493497848510742
task_10,0.0,0.9741260114127493,FATAL,2,4,6.5579605,6.388279914855957
task_11,0.7875526470000705,0.7875526470000705,PERFECT,1,1,19.535587,15.385303497314453
task_12,0.7815543749208329,0.7815543749208329,PERFECT,1,1,4.987943,3.898348808288574
task_13,0.8878266798387636,0.8878266798387636,PERFECT,1,1,19.366812,17.194372177124023
task_14,0.7612403863007725,0.7612403863007725,PERFECT,1,1,6.2460976,4.754781723022461
task_15,0.2561436397448003,0.5122872794896006,SAFE (+1),32,16,25.575823,49.924766540527344
task_16,0.2122955377096763,0.4245910754193526,SAFE (+1),32,16,10.484156,24.692359924316406
task_17,0.3819077633726367,0.7638155267452734,SAFE (+1),32,16,57.012665,74.64192962646484
task_18,0.3864586434109795,0.772917286821959,SAFE (+1),32,16,34.984932,27.04045867919922
task_19,0.8433278668470364,0.8433278668470364,PERFECT,2,2,6.4159975,5.410789489746094
task_20,0.9383955330981479,0.9383955330981479,PERFECT,2,2,4.087529,4.355870246887207
task_21,0.7987013787914711,0.7987013787914711,PERFECT,2,2,6.610986,5.280203819274902
task_22,0.9900507421761394,0.9900507421761394,PERFECT,2,2,4.2237206,4.266165733337402
task_23,0.24878690279685842,0.9951476111874337,SAFE (+2),8,2,40.315998,40.51258087158203
task_24,0.18842899210510902,0.7537159684204361,SAFE (+2),8,2,26.80472,35.56342315673828
task_25,0.22560946030187407,0.9024378412074963,SAFE (+2),8,2,49.462383,44.63672637939453
task_26,0.2085881420789346,0.8343525683157385,SAFE (+2),8,2,31.53964,37.801334381103516
task_0,0.0,0.4035018795515543,FATAL,1,2,48.8895,19.727005004882812
task_1,0.0,0.5467410119875717,FATAL,1,2,11.624057,6.355348587036133
task_2,0.0,0.4074330447672929,FATAL,1,2,49.295055,20.084434509277344
task_3,0.0,0.41570361722286986,FATAL,1,2,15.306281,6.3628764152526855
task_4,0.0350327139072313,0.0700654278144626,SAFE (+1),2,1,181.35112,2588.31103515625
